"xtmp","power_x","power_x_l","power_x_u","power_x_cl","power_x_cu","precision_x","precision_x_l","precision_x_u","precision_x_cl","precision_x_cu","no_clusters_x","no_clusters_l","no_clusters_u","no_clusters_cl","no_clusters_cu"
667,0.849659551723469,0.849659551723469,0.849659551723469,0.845626600479948,0.853684202161015,429385.866604764,429385.866604764,429385.866604764,424910.476172377,433956.535096483,6,6,6,6,6
668,0.850224588104825,0.850224588104825,0.850224588104825,0.846192702174328,0.854247941356925,430021.135485164,430021.135485164,430021.135485164,425532.561948162,434605.410625568,6,6,6,6,6
669,0.850787768283211,0.850787768283211,0.850787768283211,0.846756976332596,0.854809795151634,430656.379287841,430656.379287841,430656.379287841,426154.603982858,435254.280976987,6,6,6,6,6
670,0.85134909679244,0.85134909679244,0.85134909679244,0.847319427386938,0.855369768185971,431291.59801428,431291.59801428,431291.59801428,426776.602281078,435903.146150801,6,6,6,6,6
671,0.851908578165062,0.851908578165062,0.851908578165062,0.84788005976808,0.855927865099713,431926.791665966,431926.791665966,431926.791665966,427398.556847434,436552.006147072,6,6,6,6,6
672,0.852466216932292,0.852466216932292,0.852466216932292,0.848438877905214,0.856484090531501,432561.960244382,432561.960244382,432561.960244382,428020.467686538,437200.860965863,6,6,6,6,6
673,0.85302201762393,0.85302201762393,0.85302201762393,0.848995886225927,0.857038449118761,433197.103751015,433197.103751015,433197.103751015,428642.334803002,437849.710607235,6,6,6,6,6
674,0.853575984768284,0.853575984768284,0.853575984768284,0.849551089156123,0.857590945497621,433832.222187348,433832.222187348,433832.222187348,429264.158201436,438498.55507125,6,6,6,6,6
675,0.854128122892094,0.854128122892094,0.854128122892094,0.850104491119961,0.858141584302832,434467.315554866,434467.315554866,434467.315554866,429885.93788645,439147.394357971,6,6,6,6,6
676,0.854678436520458,0.854678436520458,0.854678436520458,0.850656096539772,0.858690370167687,435102.383855053,435102.383855053,435102.383855053,430507.673862653,439796.228467459,6,6,6,6,6
677,0.855226930176758,0.855226930176758,0.855226930176758,0.851205909835999,0.859237307723945,435737.427089393,435737.427089393,435737.427089393,431129.366134654,440445.057399776,6,6,6,6,6
678,0.855773608382584,0.855773608382584,0.855773608382584,0.851753935427119,0.85978240160175,436372.44525937,436372.44525937,436372.44525937,431751.014707062,441093.881154984,6,6,6,6,6
679,0.85631847565766,0.85631847565766,0.85631847565766,0.852300177729577,0.860325656429554,437007.438366467,437007.438366467,437007.438366467,432372.619584482,441742.699733145,6,6,6,6,6
680,0.856861536519777,0.856861536519777,0.856861536519777,0.85284464115772,0.860867076834044,437642.406412169,437642.406412169,437642.406412169,432994.180771524,442391.513134322,6,6,6,6,6
681,0.857402795484711,0.857402795484711,0.857402795484711,0.853387330123722,0.861406667440057,438277.349397959,438277.349397959,438277.349397959,433615.698272791,443040.321358575,6,6,6,6,6
682,0.857942257066162,0.857942257066162,0.857942257066162,0.853928249037522,0.861944432870512,438912.267325321,438912.267325321,438912.267325321,434237.172092891,443689.124405967,6,6,6,6,6
683,0.858479925775674,0.858479925775674,0.858479925775674,0.854467402306756,0.862480377746335,439547.160195738,439547.160195738,439547.160195738,434858.602236427,444337.922276561,6,6,6,6,6
684,0.859015806122572,0.859015806122572,0.859015806122572,0.855004794336685,0.863014506686377,440182.028010694,440182.028010694,440182.028010694,435479.988708004,444986.714970417,6,6,6,6,6
685,0.859549902613885,0.859549902613885,0.859549902613885,0.855540429530138,0.863546824307349,440816.870771671,440816.870771671,440816.870771671,436101.331512225,445635.502487598,6,6,6,6,6
686,0.860082219754283,0.860082219754283,0.860082219754283,0.85607431228744,0.864077335223743,441451.688480152,441451.688480152,441451.688480152,436722.630653694,446284.284828166,6,6,6,6,6
687,0.860612762046007,0.860612762046007,0.860612762046007,0.856606447006349,0.86460604404776,442086.481137621,442086.481137621,442086.481137621,437343.886137011,446933.061992183,6,6,6,6,6
688,0.861141533988796,0.861141533988796,0.861141533988796,0.857136838081992,0.865132955389244,442721.24874556,442721.24874556,442721.24874556,437965.09796678,447581.83397971,6,6,6,6,6
689,0.861668540079827,0.861668540079827,0.861668540079827,0.857665489906801,0.8656580738556,443355.991305452,443355.991305452,443355.991305452,438586.2661476,448230.60079081,6,6,6,6,6
690,0.862193784813642,0.862193784813642,0.862193784813642,0.85819240687045,0.866181404051732,443990.70881878,443990.70881878,443990.70881878,439207.390684073,448879.362425545,6,6,6,6,6
691,0.862717272682087,0.862717272682087,0.862717272682087,0.858717593359794,0.866702950579969,444625.401287026,444625.401287026,444625.401287026,439828.471580798,449528.118883976,6,6,6,6,6
692,0.863239008174241,0.863239008174241,0.863239008174241,0.859241053758803,0.867222718039997,445260.068711671,445260.068711671,445260.068711671,440449.508842373,450176.870166166,6,6,6,6,6
693,0.863758995776355,0.863758995776355,0.863758995776355,0.859762792448503,0.867740711028786,445894.7110942,445894.7110942,445894.7110942,441070.502473397,450825.616272177,6,6,6,6,6
694,0.864277239971783,0.864277239971783,0.864277239971783,0.860282813806917,0.868256934140529,446529.328436093,446529.328436093,446529.328436093,441691.452478469,451474.35720207,6,6,6,6,6
695,0.864793745240924,0.864793745240924,0.864793745240924,0.860801122209,0.868771391966566,447163.920738833,447163.920738833,447163.920738833,442312.358862183,452123.092955907,6,6,6,6,6
696,0.865308516061153,0.865308516061153,0.865308516061153,0.861317722026584,0.869284089095321,447798.488003902,447798.488003902,447798.488003902,442933.221629139,452771.823533751,6,6,6,6,6
697,0.865821556906762,0.865821556906762,0.865821556906762,0.861832617628313,0.869795030112235,448433.03023278,448433.03023278,448433.03023278,443554.04078393,453420.548935663,6,6,6,6,6
698,0.866332872248893,0.866332872248893,0.866332872248893,0.862345813379591,0.870304219599701,449067.547426951,449067.547426951,449067.547426951,444174.816331152,454069.269161705,6,6,6,6,6
699,0.866842466555482,0.866842466555482,0.866842466555482,0.862857313642517,0.870811662136993,449702.039587895,449702.039587895,449702.039587895,444795.5482754,454717.984211939,6,6,6,6,6
700,0.867350344291193,0.867350344291193,0.867350344291193,0.863367122775833,0.87131736230021,450336.506717093,450336.506717093,450336.506717093,445416.236621267,455366.694086428,6,6,6,6,6
701,0.86785650991736,0.86785650991736,0.86785650991736,0.863875245134862,0.871821324662202,450970.948816028,450970.948816028,450970.948816028,446036.881373347,456015.398785232,6,6,6,6,6
702,0.868360967891925,0.868360967891925,0.868360967891925,0.864381685071454,0.872323553792512,451605.36588618,451605.36588618,451605.36588618,446657.482536232,456664.098308414,6,6,6,6,6
703,0.86886372266938,0.86886372266938,0.86886372266938,0.864886446933931,0.872824054257313,452239.757929031,452239.757929031,452239.757929031,447278.040114513,457312.792656037,6,6,6,6,6
704,0.869364778700706,0.869364778700706,0.869364778700706,0.865389535067026,0.873322830619341,452874.12494606,452874.12494606,452874.12494606,447898.554112783,457961.481828161,6,6,6,6,6
705,0.869864140433318,0.869864140433318,0.869864140433318,0.865890953811836,0.873819887437836,453508.46693875,453508.46693875,453508.46693875,448519.024535632,458610.165824849,6,6,6,6,6
706,0.870361812311001,0.870361812311001,0.870361812311001,0.866390707505758,0.87431522926848,454142.783908581,454142.783908581,454142.783908581,449139.451387649,459258.844646163,6,6,6,6,6
707,0.870857798773857,0.870857798773857,0.870857798773857,0.866888800482443,0.874808860663336,454777.075857033,454777.075857033,454777.075857033,449759.834673425,459907.518292164,6,6,6,6,6
708,0.871352104258249,0.871352104258249,0.871352104258249,0.867385237071738,0.875300786170785,455411.342785587,455411.342785587,455411.342785587,450380.174397547,460556.186762916,6,6,6,6,6
709,0.871844733196741,0.871844733196741,0.871844733196741,0.867880021599633,0.875791010335472,456045.584695723,456045.584695723,456045.584695723,451000.470564604,461204.850058478,6,6,6,6,6
710,0.872335690018043,0.872335690018043,0.872335690018043,0.868373158388209,0.876279537698237,456679.801588921,456679.801588921,456679.801588921,451620.723179183,461853.508178914,6,6,6,6,6
711,0.872824979146957,0.872824979146957,0.872824979146957,0.868864651755589,0.876766372796066,457313.993466662,457313.993466662,457313.993466662,452240.93224587,462502.161124286,6,6,6,6,6
712,0.87331260500432,0.87331260500432,0.87331260500432,0.86935450601588,0.877251520162026,457948.160330425,457948.160330425,457948.160330425,452861.097769253,463150.808894655,6,6,6,6,6
713,0.873798572006951,0.873798572006951,0.873798572006951,0.869842725479126,0.87773498432521,458582.302181691,458582.302181691,458582.302181691,453481.219753915,463799.451490083,6,6,6,6,6
714,0.8742828845676,0.8742828845676,0.8742828845676,0.870329314451258,0.87821676981068,459216.419021939,459216.419021939,459216.419021939,454101.298204443,464448.088910632,6,6,6,6,6
715,0.874765547094885,0.874765547094885,0.874765547094885,0.87081427723404,0.878696881139407,459850.510852649,459850.510852649,459850.510852649,454721.333125421,465096.721156365,6,6,6,6,6
716,0.875246563993251,0.875246563993251,0.875246563993251,0.871297618125024,0.879175322828218,460484.5776753,460484.5776753,460484.5776753,455341.324521431,465745.348227342,6,6,6,6,6
717,0.875725939662911,0.875725939662911,0.875725939662911,0.871779341417498,0.879652099389739,461118.619491372,461118.619491372,461118.619491372,455961.272397056,466393.970123627,6,6,6,6,6
718,0.876203678499793,0.876203678499793,0.876203678499793,0.872259451400435,0.880127215332341,461752.636302344,461752.636302344,461752.636302344,456581.176756879,467042.58684528,6,6,6,6,6
719,0.876679784895494,0.876679784895494,0.876679784895494,0.872737952358451,0.880600675160082,462386.628109696,462386.628109696,462386.628109696,457201.037605482,467691.198392365,6,6,6,6,6
720,0.877154263237223,0.877154263237223,0.877154263237223,0.873214848571751,0.881072483372657,463020.594914905,463020.594914905,463020.594914905,457820.854947445,468339.804764942,6,6,6,6,6
721,0.877627117907755,0.877627117907755,0.877627117907755,0.873690144316086,0.88154264446534,463654.536719452,463654.536719452,463654.536719452,458440.628787349,468988.405963074,6,6,6,6,6
722,0.878098353285381,0.878098353285381,0.878098353285381,0.874163843862705,0.882011162928936,464288.453524815,464288.453524815,464288.453524815,459060.359129773,469637.001986822,6,6,6,6,6
723,0.878567973743852,0.878567973743852,0.878567973743852,0.874635951478304,0.882478043249722,464922.345332473,464922.345332473,464922.345332473,459680.045979296,470285.592836249,6,6,6,6,6
724,0.879035983652342,0.879035983652342,0.879035983652342,0.875106471424988,0.882943289909402,465556.212143905,465556.212143905,465556.212143905,460299.689340497,470934.178511416,6,6,6,6,6
725,0.879502387375386,0.879502387375386,0.879502387375386,0.875575407960219,0.883406907385047,466190.053960588,466190.053960588,466190.053960588,460919.289217953,471582.759012385,6,6,6,6,6
726,0.879967189272844,0.879967189272844,0.879967189272844,0.876042765336777,0.883868900149052,466823.870784001,466823.870784001,466823.870784001,461538.845616242,472231.334339219,6,6,6,6,6
727,0.880430393699845,0.880430393699845,0.880430393699845,0.876508547802708,0.88432927266908,467457.662615623,467457.662615623,467457.662615623,462158.35853994,472879.904491979,6,6,6,6,6
728,0.880892005006743,0.880892005006743,0.880892005006743,0.876972759601286,0.884788029408014,468091.429456932,468091.429456932,468091.429456932,462777.827993622,473528.469470728,6,6,6,6,6
729,0.881352027539071,0.881352027539071,0.881352027539071,0.877435404970966,0.885245174823906,468725.171309405,468725.171309405,468725.171309405,463397.253981864,474177.029275526,6,6,6,6,6
730,0.881810465637496,0.881810465637496,0.881810465637496,0.877896488145342,0.885700713369928,469358.888174522,469358.888174522,469358.888174522,464016.63650924,474825.583906436,6,6,6,6,6
731,0.882267323637768,0.882267323637768,0.882267323637768,0.878356013353106,0.886154649494324,469992.580053758,469992.580053758,469992.580053758,464635.975580325,475474.13336352,6,6,6,6,6
732,0.88272260587068,0.88272260587068,0.88272260587068,0.878813984818,0.886606987640362,470626.246948593,470626.246948593,470626.246948593,465255.271199691,476122.67764684,6,6,6,6,6
733,0.883176316662022,0.883176316662022,0.883176316662022,0.879270406758782,0.887057732246286,471259.888860502,471259.888860502,471259.888860502,465874.52337191,476771.216756457,6,6,6,6,6
734,0.883628460332535,0.883628460332535,0.883628460332535,0.879725283389178,0.887506887745267,471893.505790965,471893.505790965,471893.505790965,466493.732101556,477419.750692434,6,6,6,6,6
735,0.884079041197871,0.884079041197871,0.884079041197871,0.880178618917843,0.887954458565357,472527.097741459,472527.097741459,472527.097741459,467112.897393199,478068.279454832,6,6,6,6,6
736,0.884528063568543,0.884528063568543,0.884528063568543,0.880630417548321,0.888400449129445,473160.66471346,473160.66471346,473160.66471346,467732.01925141,478716.803043714,6,6,6,6,6
737,0.884975531749888,0.884975531749888,0.884975531749888,0.881080683479006,0.888844863855208,473794.206708445,473794.206708445,473794.206708445,468351.097680759,479365.321459141,6,6,6,6,6
738,0.885421450042023,0.885421450042023,0.885421450042023,0.881529420903098,0.889287707155067,474427.723727892,474427.723727892,474427.723727892,468970.132685815,480013.834701175,6,6,6,6,6
739,0.885865822739803,0.885865822739803,0.885865822739803,0.881976634008568,0.88972898343614,475061.215773278,475061.215773278,475061.215773278,469589.124271147,480662.342769879,6,6,6,6,6
740,0.886308654132775,0.886308654132775,0.886308654132775,0.882422326978118,0.890168697100203,475694.682846079,475694.682846079,475694.682846079,470208.072441323,481310.845665313,6,6,6,6,6
741,0.886749948505144,0.886749948505144,0.886749948505144,0.882866503989139,0.890606852543638,476328.124947771,476328.124947771,476328.124947771,470826.977200911,481959.34338754,6,6,6,6,6
742,0.887189710135729,0.887189710135729,0.887189710135729,0.88330916921368,0.891043454157396,476961.542079832,476961.542079832,476961.542079832,471445.838554477,482607.835936622,6,6,6,6,6
743,0.887627943297919,0.887627943297919,0.887627943297919,0.883750326818404,0.89147850632695,477594.934243737,477594.934243737,477594.934243737,472064.656506587,483256.323312621,6,6,6,6,6
744,0.88806465225964,0.88806465225964,0.88806465225964,0.884189980964551,0.891912013432255,478228.301440964,478228.301440964,478228.301440964,472683.431061808,483904.805515598,6,6,6,6,6
745,0.888499841283311,0.888499841283311,0.888499841283311,0.884628135807906,0.892343979847704,478861.643672988,478861.643672988,478861.643672988,473302.162224704,484553.282545616,6,6,6,6,6
746,0.888933514625804,0.888933514625804,0.888933514625804,0.885064795498757,0.892774409942085,479494.960941284,479494.960941284,479494.960941284,473920.849999838,485201.754402736,6,6,6,6,6
747,0.88936567653841,0.88936567653841,0.88936567653841,0.885499964181865,0.893203308078544,480128.25324733,480128.25324733,480128.25324733,474539.494391776,485850.221087021,6,6,6,6,6
